model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-0.8B,pp2048,23134.39108093778,415.4466597212909,23134.39108093778,415.4466597212909,,,,,102.58126359743376,1.5993932432698545,88.58374995179474,1.5993932432698545,102.58126359743376,1.5993932432698545
Qwen/Qwen3.5-0.8B,tg128,111.87459214385915,2.2360148366221257,111.87459214385915,2.2360148366221257,112.33333333333333,2.0548046676563256,112.33333333333333,2.0548046676563256,,,,,,
