model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
LiquidAI/LFM2.5-350M,pp2048 (c10),22212.308279565197,118.4076178899103,13001.154660132315,12546.95622542587,,,,,412.20892781081295,302.11590534127396,400.67267823033046,302.115905341274,412.20892781081295,302.11590534127396
LiquidAI/LFM2.5-350M,tg128 (c10),996.4957199230229,40.34881129786975,339.3950344695974,23.25580851515268,1131.6666666666667,28.158282775923833,351.11841175021516,32.99287415453255,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c10),33925.681519467085,527.5508352445527,12914.469186540491,10043.104715711257,,,,,571.7526986884575,357.5555320527915,560.0653656137488,357.5555320527915,571.7526986884575,357.5555320527915
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c10),784.7931791880333,11.94154407579611,294.0896360019678,37.26631608810429,1031.0,6.164414002968976,315.8068543910123,131.46328394943725,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d4096 (c10),13827.307395270751,15.520121544583965,4930.339076790496,3950.9826298579956,,,,,742.9904346664746,453.8963726309955,731.3031015917661,453.8963726309954,742.9904346664746,453.8963726309955
LiquidAI/LFM2.5-350M,tg128 @ d4096 (c10),733.0354949615988,12.666371163165882,264.28215151142047,37.51679729795675,934.0,42.59107887809371,318.7194232249185,233.74311229911146,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c10),46895.93058247389,1884.8577145765887,15640.862412395458,13869.87194714736,,,,,895.4577416492006,518.7878494772199,883.4054358303549,518.7878494772199,895.4577416492006,518.7878494772199
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c10),599.5169435444923,13.848880489014226,230.5113300185163,44.96875465709641,783.3333333333334,16.539514973407034,234.1773929235282,65.3318028091203,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c10),10309.509300037656,745.4953734907366,3276.7976315504493,2737.5004581078124,,,,,1043.2217861215274,597.7552693205649,1031.169480302682,597.7552693205649,1043.2217861215274,597.7552693205649
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c10),527.2156634091837,26.468037241233983,195.03775879511159,51.805448374426454,667.6666666666666,34.4705993887867,204.47713011040597,57.6255485667372,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c10),59187.89038664671,4706.822995127635,15503.737176103868,11121.950891820188,,,,,1568.7540418313195,817.1627783839268,1557.2636252734806,817.1627783839267,1568.839012660707,817.1117982294269
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c10),340.0674205711714,34.970262243848836,155.77192094726598,61.2297959681258,526.3333333333334,14.007934259633798,146.4024844142699,85.69146075832202,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d16384 (c10),6119.718424228607,323.5082629451331,1770.8504125863424,1402.6854656519354,,,,,1830.3379165474325,987.735423837917,1818.8474999895936,987.735423837917,1830.3379165474325,987.735423837917
LiquidAI/LFM2.5-350M,tg128 @ d16384 (c10),336.1936998956763,25.242526623514358,137.3874117186737,55.05207203646564,501.0,4.242640687119285,149.8232280246418,57.45914433977264,,,,,,
