model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-0.8B,pp2048,25816.376474591772,1022.500011277154,25816.376474591772,1022.500011277154,,,,,105.2519310421,3.216130691868057,79.4955837385108,3.2161306918680572,105.2519310421,3.216130691868057
Qwen/Qwen3.5-0.8B,tg128,109.32628776910364,0.3858730031434577,109.32628776910364,0.3858730031434577,110.66666666666667,0.9428090415820634,110.66666666666667,0.9428090415820634,,,,,,
