model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-0.8B,pp2048,21642.246245564198,247.38654457470795,21642.246245564198,247.38654457470795,,,,,107.69519434931378,1.0794314267683516,94.68827800204356,1.0794314267683516,107.69519434931378,1.0794314267683516
Qwen/Qwen3.5-0.8B,tg128,113.74354839373518,2.2032102537233564,113.74354839373518,2.2032102537233564,115.0,1.4142135623730951,115.0,1.4142135623730951,,,,,,
