model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-0.8B,pp2048,22454.85443989326,477.13654222908,22454.85443989326,477.13654222908,,,,,107.01418023866911,1.9162102710436388,91.29047199773292,1.9162102710436388,107.01418023866911,1.9162102710436388
Qwen/Qwen3.5-0.8B,tg128,108.94556813147881,0.23488038622926424,108.94556813147881,0.23488038622926424,110.35015492393131,0.2524704586996223,110.35015492393131,0.2524704586996223,,,,,,
