model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
LiquidAI/LFM2.5-350M,pp2048 (c10),91087.19991690722,500.9941006362095,17690.886125197936,11807.006749392223,,,,,162.75349042067924,55.699989473310055,148.32371302569905,55.699989473310055,162.75349042067924,55.699989473310055
LiquidAI/LFM2.5-350M,tg128 (c10),2126.739863645732,133.5387574644984,277.7301571711744,33.770395260833034,2153.319195564302,128.18985360832076,281.9821864257778,35.106430223676675,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c10),90634.8800248688,2406.1199624747346,14994.296551724949,9157.544820072724,,,,,348.14391812930506,111.86768249611346,336.47647329295677,111.86768249611346,348.14391812930506,111.86768249611346
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c10),1562.6295404683663,62.269291917837414,233.28088778823238,37.2679126274548,1588.9825410665999,51.85422115947231,238.08846562967605,40.50794570581315,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d4096 (c10),31139.821148379648,1062.8247079591058,5721.017334826999,3253.474755372593,,,,,453.5075096568714,164.34856796025275,441.8400648205231,164.34856796025275,453.5075096568714,164.34856796025275
LiquidAI/LFM2.5-350M,tg128 @ d4096 (c10),1189.5334951234274,60.10828628672086,181.66336568888346,47.46895970748607,1224.7316960477035,49.14171297113865,189.6306990164099,61.40575461349354,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c10),89140.07936827162,231.65820106350188,17761.84586743703,14528.82627626241,,,,,645.8151638818283,247.0457094247814,633.8547330349685,247.04570942478136,645.8151638818283,247.0457094247814
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c10),878.210416761458,30.036718360306526,155.12218113555164,44.74143894345828,1197.6666666666667,51.27919222799395,162.60936138071037,43.40396426606994,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c10),17706.19919598565,626.2018283211918,3899.4737680276417,3299.7502603439198,,,,,765.6160831917077,316.8430128779996,753.655652344848,316.8430128779996,765.6160831917077,316.8430128779996
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c10),733.1683303748456,24.613745755749388,132.23394284483948,45.29110622227102,1184.0,52.42772803266099,143.15160671719067,40.68329638751514,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c10),79414.90318681486,309.42827447412105,16433.97525235914,10676.421656665141,,,,,1326.7547082155943,549.6496639550583,1311.2033472706878,549.6496639550583,1326.7547082155943,549.6496639550583
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c10),473.43609295175537,15.942932201607581,97.60979032206205,33.22663993031281,1136.6666666666667,49.73485252371375,119.61493328310151,34.688290417398754,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d16384 (c10),8570.185380673729,31.660918888356857,1911.4995473600472,1284.1276989215546,,,,,1460.6485527940094,643.0714141248442,1445.0971918491032,643.0714141248443,1460.6485527940094,643.0714141248442
LiquidAI/LFM2.5-350M,tg128 @ d16384 (c10),376.44690066732136,30.047243837712404,76.45627886839308,37.888068466954984,976.6666666666666,80.85515169459244,111.02163071862186,35.39369466180804,,,,,,
