model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d8192 (c5),269.89686232983036,0.19134161344223916,56.27768918521472,2.2312107999623114,,,,,36465.56646957372,1424.3352498558115,36447.44231666748,1424.3352498558115,36465.56646957372,1424.3352498558115
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d8192 (c5),52.902978998692994,2.937725186143048,14.28853700009,3.4119621334557677,95.0,2.160246899469287,23.666666666666668,2.3851391759997758,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d8192 (c10),1361.495121255567,2.1174320463669374,189.0394834343412,65.33724092131179,,,,,47895.3656751352,12781.47988469487,47875.2983836457,12781.47988469487,47895.3656751352,12781.47988469487
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d8192 (c10),26.541253924534754,1.632345260367546,7.218787130167154,3.6714307317757315,126.66666666666667,6.236095644623236,18.1,2.005824851110718,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d8192 (c10),265.7922529590289,0.2819820609715983,34.87548035652524,9.72472468744991,,,,,62599.68313042385,14150.711681693612,62579.61583893435,14150.711681693609,62599.68313042385,14150.711681693612
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d8192 (c10),24.467847297703674,1.8046465182863927,6.729602328299615,3.3551980656317104,134.0,3.7416573867739413,17.7,1.5524174696260022,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d16384 (c1),1363.8758775901706,4.89227908240629,1363.8758775901706,4.89227908240629,,,,,12110.674305198094,43.48531368650922,12052.327986030528,43.48531368650922,12110.674305198094,43.48531368650922
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d16384 (c1),18.18993740719741,1.5652913365336725,18.18993740719741,1.5652913365336725,24.666666666666668,1.247219128924647,24.666666666666668,1.247219128924647,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d16384 (c1),155.45041146194237,0.9992840297408074,155.45041146194237,0.9992840297408074,,,,,13233.51243029659,85.05406799705428,13175.166111129025,85.05406799705428,13233.51243029659,85.05406799705428
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d16384 (c1),17.008757247235817,0.9390422109673703,17.008757247235817,0.9390422109673703,25.333333333333332,3.39934634239519,25.333333333333332,3.39934634239519,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d16384 (c2),1366.7154957191067,2.3759773587904967,706.9439068432024,22.18952346689137,,,,,23324.305805610493,731.1063854918789,23275.146305173013,731.1063854918789,23324.305805610493,731.1063854918789
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d16384 (c2),26.514954240622618,0.4553351834382767,15.310588657722699,2.0841690132976756,42.666666666666664,3.299831645537222,23.833333333333332,2.4776781245530843,,,,,,
