model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c5),84262.53102966379,517.6375199146892,26126.84808118115,15588.30750898044,,,,,399.29897782082355,120.88755506693354,383.2046721130609,120.88755506693354,399.29897782082355,120.88755506693354
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c5),773.4005914736748,80.95438455941746,241.37328690124284,38.825399350307954,798.5000487878948,82.33156343668271,250.79590222950986,44.44774927056581,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c5),16325.253885462751,169.38214894301157,6243.582758521254,3970.014982986614,,,,,448.54639160136384,175.35857666801277,432.45208589360107,175.35857666801277,448.54639160136384,175.35857666801277
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c5),561.001542647533,86.18070293244162,224.40479413884773,96.5958694797772,583.4093470732283,81.5917374714192,244.2532395723609,127.13288861629242,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c5),83345.97489006548,5080.180703077695,22658.011800608707,8330.321181394367,,,,,211.26783592626452,53.03714544681715,199.79340536519885,53.03714544681715,211.26783592626452,53.03714544681715
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c5),1145.9177139268193,83.40997332457805,296.4196116759244,36.51777353231086,1176.1687986329089,82.5340161300066,305.1246875724401,38.960565654585814,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d4096 (c5),28978.207783237856,690.5728198534274,8570.269487027901,3103.5584523941516,,,,,276.6007137795289,74.51793637860175,265.12628321846324,74.51793637860175,276.6007137795289,74.51793637860175
LiquidAI/LFM2.5-350M,tg128 @ d4096 (c5),1009.9208253190486,14.800909849274754,258.2741166629881,33.72021710723942,1026.2092519705636,18.35794821916869,262.71939809110177,36.56063669075779,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c10),88449.31556464481,466.8554238790156,16802.714727405502,13591.26412802971,,,,,665.3051195355754,241.8140593359821,653.5444250951211,241.8140593359821,665.3051195355754,241.8140593359821
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c10),874.4150584422358,10.619158932574695,159.08160781762803,46.222925455276574,1188.6666666666667,29.23848301278452,163.99412992089455,47.08331216152081,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c10),17104.711323325264,198.33101947516477,3774.454424787154,2902.8442540986125,,,,,769.7787014457087,327.0058461501894,758.0180070052545,327.0058461501894,769.7787014457087,327.0058461501894
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c10),662.0664046851372,97.857404959882,131.49464332534805,71.46063118643771,1065.6666666666667,188.6395740264722,205.37131117391704,382.604039134586,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c2),70371.50428776944,6507.301334004665,49004.835758680936,11946.706101672136,,,,,192.60334013961256,45.646922793752545,178.17049310542643,45.646922793752545,192.60334013961256,45.646922793752545
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c2),541.8254556079312,29.178172765071178,309.65376301885266,23.493684678891654,561.2771839124055,17.82133291412642,321.8242943711088,35.46738770959165,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c2),14707.337800177665,189.19549631882214,10860.348873470659,3110.0706046820546,,,,,219.83686097276708,58.79115155369105,205.40401393858096,58.79115155369105,219.83686097276708,58.79115155369105
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c2),423.5852852496564,109.38940257417639,284.99864431967734,29.42572901027698,435.8192655465562,110.54897108844027,244.0074805538201,112.12368521564126,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c2),64821.19479476616,6147.381632008607,42075.91245069512,9869.543516118558,,,,,113.7780068287005,19.960766180252104,101.91114596091211,19.9607661802521,113.7780068287005,19.960766180252104
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c2),671.991725136786,25.3611914219375,351.02436826829427,10.558537872231538,687.261989532201,26.506771901322427,359.2189447833307,15.633089004211328,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d4096 (c2),24243.149629936914,958.5096221374358,14058.260148586103,1102.2306946617937,,,,,158.46787486225367,11.77854245811957,146.60101399446526,11.77854245811957,158.46787486225367,11.77854245811957
LiquidAI/LFM2.5-350M,tg128 @ d4096 (c2),659.49371860913,6.762025415009898,341.9719574617906,4.695470584241498,677.1843862425388,4.04386500142258,351.34819515487055,9.664908411628094,,,,,,
LiquidAI/LFM2.5-350M,pp2048 (c1),53771.44351446919,5300.239195479274,53771.44351446919,5300.239195479274,,,,,51.6153333398203,3.6014526476501754,38.44176403557261,3.6014526476501754,51.6153333398203,3.6014526476501754
LiquidAI/LFM2.5-350M,tg128 (c1),364.3907780774595,2.119442440761706,364.3907780774595,2.119442440761706,369.2083875045894,2.1467312648556485,369.2083875045894,2.1467312648556485,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c10),90734.17795721783,3591.590129773184,14420.99656902243,8335.408931507252,,,,,354.5371610516062,108.63343877483216,342.2366054573407,108.63343877483216,354.5371610516062,108.63343877483216
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c10),1572.2796192872977,25.52316131043218,230.3231993372965,34.94659754727275,1600.2518727392624,26.88095645316395,234.81431700056044,37.937122570910525,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d4096 (c10),31126.56932279162,1318.4208217208288,6360.42629716969,4531.727811494432,,,,,443.78431666021544,176.2411909804673,431.48376106595,176.2411909804673,443.78431666021544,176.2411909804673
LiquidAI/LFM2.5-350M,tg128 @ d4096 (c10),1157.256671834986,62.54244642891374,182.74445070216723,37.40440781326752,1224.6666666666667,76.83893688893816,188.95876697310945,45.23518760669022,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c1),60312.19705459658,3828.4310441608654,60312.19705459658,3828.4310441608654,,,,,282.9891109528641,18.126972135342783,272.8203890534739,18.126972135342783,282.9891109528641,18.126972135342783
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c1),314.69654338513857,3.060817953849508,314.69654338513857,3.060817953849508,343.35110221261147,4.206384985201654,343.35110221261147,4.206384985201654,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d16384 (c1),6777.215394495889,416.06124877544244,6777.215394495889,416.06124877544244,,,,,313.53318070371944,19.157808700712756,303.3644588043292,19.157808700712756,313.53318070371944,19.157808700712756
LiquidAI/LFM2.5-350M,tg128 @ d16384 (c1),310.96740081896223,5.933209769115214,310.96740081896223,5.933209769115214,339.53467047172256,11.063335198341973,339.53467047172256,11.063335198341973,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c1),61150.01191293099,9416.269744794145,61150.01191293099,9416.269744794145,,,,,149.4358469111224,23.460737675813906,137.589694156001,23.460737675813913,149.4358469111224,23.460737675813906
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c1),346.2778072248864,7.318353989002534,346.2778072248864,7.318353989002534,362.4833055332133,12.452006195773112,362.4833055332133,12.452006195773112,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c1),12355.505455551442,2479.6825057174065,12355.505455551442,2479.6825057174065,,,,,185.72552766030034,40.4994806137198,173.87937490517893,40.4994806137198,185.72552766030034,40.4994806137198
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c1),337.9743982432612,8.27382382191017,337.9743982432612,8.27382382191017,390.24086878483917,38.51214860673919,390.24086878483917,38.51214860673919,,,,,,
