model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
LiquidAI/LFM2.5-350M,tg32 @ d8192 (c10),217.53584033574188,7.600185573489432,78.11936767608647,59.660555936076406,305.3333333333333,8.73053390247253,86.43915310457973,72.67766400415097,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c1),67691.17496625666,5507.602995774582,67691.17496625666,5507.602995774582,,,,,137.38388878603777,10.348098479175587,121.87625002115965,10.34809847917558,137.38388878603777,10.348098479175587
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c1),339.27721611148144,4.721652038817704,339.27721611148144,4.721652038817704,407.7742736588536,13.730410893933183,407.7742736588536,13.730410893933183,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d8192 (c1),22610.353463429696,824.7039274977378,22610.353463429696,824.7039274977378,,,,,196.90897207086286,6.728905774498647,181.40133330598474,6.728905774498647,196.90897207086286,6.728905774498647
LiquidAI/LFM2.5-350M,tg32 @ d8192 (c1),319.7888864443792,6.528349662680523,319.7888864443792,6.528349662680523,417.17631289820133,27.910090394556253,417.17631289820133,27.910090394556253,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c4),79104.90484616686,1266.4322889048963,30832.79365554608,17456.24852230167,,,,,341.01877415863174,111.57196044671336,328.52741276534897,111.57196044671333,341.01877415863174,111.57196044671336
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c4),297.85534680802283,16.06152208670458,241.39246067105583,84.90396348896168,378.66962057213885,11.344184258037563,328.4385185487088,139.88464294443315,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d8192 (c4),26303.42967500577,176.76785236339236,10768.671069213351,5082.167466157509,,,,,461.9999585750823,153.73216341368732,449.5085971817994,153.73216341368735,461.9999585750823,153.73216341368732
LiquidAI/LFM2.5-350M,tg32 @ d8192 (c4),249.8002456680321,27.678586882181445,177.28229616543138,89.81565075792052,279.5375116679557,29.752922258347038,213.18359685833875,130.87974041523591,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c5),82722.13952616912,5545.844404980005,23623.85833096965,11825.65765351134,,,,,213.17939447859925,58.10969241281254,201.25075588002804,58.10969241281254,213.17939447859925,58.10969241281254
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c5),632.4059120536632,85.07276292513252,284.07456383728385,73.99314344795205,712.0389382925692,53.83206266275803,328.7983338513135,101.22660905644656,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d4096 (c5),44429.77491983538,2249.2121515935746,15419.670186945961,8988.881708898221,,,,,341.34121676906943,114.72300034162775,329.41257817049814,114.72300034162775,341.34121676906943,114.72300034162775
LiquidAI/LFM2.5-350M,tg32 @ d4096 (c5),359.19009026392524,15.444367307864914,178.56301228509963,72.25290832843663,382.35146110988717,17.582387639320608,194.3545148479601,89.50437156444865,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c2),68723.82610946952,5762.6568965702,43203.54470868537,7268.723484673616,,,,,108.81184010456006,15.393035953027182,97.37054848422606,15.393035953027182,108.81184010456006,15.393035953027182
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c2),602.7035723502478,81.79755789225928,344.901026215786,27.424100831222617,677.6880040184443,95.87260186754187,392.12127573030693,60.952342293611366,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d4096 (c2),37384.8817443346,1075.6777302981207,26446.194455232686,6803.458617475603,,,,,177.1818332684537,42.33519617176472,165.74054164811966,42.33519617176472,177.1818332684537,42.33519617176472
LiquidAI/LFM2.5-350M,tg32 @ d4096 (c2),350.2302417563822,5.278035839053695,263.66537176218696,66.66259427356539,389.3169541317452,19.026423472700472,301.25044776689685,101.6119793883764,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c10),91348.96119988021,3449.7882459035477,15400.141825751078,11330.14225198609,,,,,351.4620582573116,113.67232362447506,339.2399192477265,113.67232362447504,351.4620582573116,113.67232362447506
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c10),672.3293212476029,23.006375451362207,203.2378778729476,81.52017219626066,727.6209991557595,26.321442603869677,226.22404237063756,102.63059509915779,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d4096 (c10),45151.61975030717,120.85123291483983,9827.101821743729,7753.397344777744,,,,,584.8501181385169,235.05236441386072,572.6279791289319,235.05236441386072,584.8501181385169,235.05236441386072
LiquidAI/LFM2.5-350M,tg32 @ d4096 (c10),337.9055876226455,9.2024756482015,100.63191466380796,63.44764690637197,354.59339417187704,9.556798166642443,108.11563877995425,74.36574155481686,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c1),65325.23130274908,7075.032066551317,65325.23130274908,7075.032066551317,,,,,81.91126398742199,7.440081441245719,63.51763910303514,7.440081441245719,81.91126398742199,7.440081441245719
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c1),356.8260686297095,9.209531756123987,356.8260686297095,9.209531756123987,423.544121505867,12.587879114348672,423.544121505867,12.587879114348672,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d4096 (c1),34072.93772766728,3367.4015553140475,34072.93772766728,3367.4015553140475,,,,,139.86219481254616,12.719076573118913,121.46856992815931,12.719076573118908,139.86219481254616,12.719076573118913
LiquidAI/LFM2.5-350M,tg32 @ d4096 (c1),337.7690872169184,2.238043658208722,337.7690872169184,2.238043658208722,436.74775050279476,45.25971562344736,436.74775050279476,45.25971562344736,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c4),78723.24920013429,4330.577952592341,26087.509893599334,8358.833728974889,,,,,183.77978137383857,40.868715297950715,170.00832331056395,40.868715297950715,183.77978137383857,40.868715297950715
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c4),648.8878213458432,74.84880409589562,296.49890999617685,63.97451154674142,734.8535720341555,32.30942806420274,345.28886479277793,96.12222587033472,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d4096 (c4),41473.92088559922,689.3422111164053,17724.57108225687,9506.191965499265,,,,,295.6960554777955,97.38130036263303,281.92459741452086,97.38130036263303,295.6960554777955,97.38130036263303
