model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
LiquidAI/LFM2.5-350M,pp2048 (c10),89499.37295737029,2092.3656184542883,18083.467416411837,12819.912984265338,,,,,162.70257366510728,57.96584802862308,150.13487905574343,57.96584802862308,162.7181070080648,57.98516779046648
LiquidAI/LFM2.5-350M,tg128 (c10),1916.4644662057156,108.94429303890259,244.21863109066172,49.46617241478765,1936.3892660146573,109.89749053257908,247.26203267134957,48.4551473477309,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d4096 (c10),90506.00255801975,4325.653746986824,14671.725435763126,8877.586583457556,,,,,355.0499486736953,113.91211929456564,343.17925401652843,113.91211929456563,355.0499486736953,113.91211929456564
LiquidAI/LFM2.5-350M,ctx_tg @ d4096 (c10),1477.9628851367522,59.26193659719704,221.47421126573818,41.80334324777125,1501.5431732838053,46.128755330034274,225.3366765103954,43.88431542853076,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d4096 (c10),30373.589943163155,428.32246851406853,5813.323521165619,3569.019044235213,,,,,462.0870321212957,176.31437269017727,450.2163374641288,176.31437269017727,462.0870321212957,176.31437269017727
LiquidAI/LFM2.5-350M,tg128 @ d4096 (c10),1142.920017377446,45.49575475990237,173.53438082168194,43.91777887366157,1241.3333333333333,51.14901975817545,177.2048605793897,46.041073496705785,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d8192 (c10),89065.50266297477,597.6773104386743,16983.186020032255,12466.42991947209,,,,,652.4464792571962,242.39808293236925,636.5061730146408,242.39808293236925,652.4464792571962,242.39808293236925
LiquidAI/LFM2.5-350M,ctx_tg @ d8192 (c10),850.8304793927036,47.45902349360509,153.334959851656,46.543493921282504,1143.0,72.73696905059123,154.55111489783232,53.089079245374315,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d8192 (c10),18239.527765109367,688.6602137211135,3853.1091661134037,2750.3124281040227,,,,,731.7258984781802,300.9019903227606,715.7855922356248,300.9019903227606,731.7258984781802,300.9019903227606
LiquidAI/LFM2.5-350M,tg128 @ d8192 (c10),791.5234582428326,3.2070118421982676,128.75959343665315,34.09679064541984,1249.6666666666667,8.993825042154693,142.74553637124876,24.459834472268085,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c10),79419.45608696969,878.0578227542976,16203.831857001362,10375.648409810268,,,,,1333.6474067997187,553.0036983659229,1321.6691290183608,553.0036983659229,1333.6474067997187,553.0036983659229
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c10),406.9841001812318,19.71788620149447,97.50473532615268,36.36744489510822,942.0,39.59797974644666,106.63463742180019,51.95708914927089,,,,,,
LiquidAI/LFM2.5-350M,pp2048 @ d16384 (c10),8571.94386459466,55.545019148388725,1906.3545479265044,1292.2500005068387,,,,,1471.2073638414342,651.3667600854781,1459.2290860600765,651.3667600854781,1471.2073638414342,651.3667600854781
LiquidAI/LFM2.5-350M,tg128 @ d16384 (c10),386.3186646062646,15.413374298907094,78.52785926568117,34.86528974933761,1024.6666666666667,54.591411615951294,133.8249035547222,117.39105726385465,,,,,,
