model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
nvidia/Qwen3.6-35B-A3B-NVFP4,pp2048 (c4),6423.136286523815,15.65514912435549,1799.3093688218044,308.0814738361421,,,,,1179.0347919644166,166.31492926142022,1167.189361449952,166.31492926142016,1179.0347919644166,166.31492926142022
nvidia/Qwen3.6-35B-A3B-NVFP4,tg128 (c4),206.3394020190135,2.090528437476463,62.804115265119925,5.82511806387341,278.6666666666667,7.586537784494028,72.0,6.60807586719967,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_pp @ d4096 (c4),6560.729090459833,80.77480226598207,1834.0334377061852,321.195858011695,,,,,2305.194114528907,334.37262402231096,2292.993920273148,334.3726240223109,2305.194114528907,334.37262402231096
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_tg @ d4096 (c4),182.79824475932767,3.031010321050793,63.120838853349774,8.393642817228884,299.3333333333333,14.055445761538676,75.41666666666667,7.111707874265427,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,pp2048 @ d4096 (c4),2190.912047161963,8.521896071829755,587.438661237081,65.15943902786765,,,,,3536.976100760512,346.6938324576636,3524.775906504752,346.6938324576635,3536.976100760512,346.6938324576636
nvidia/Qwen3.6-35B-A3B-NVFP4,tg128 @ d4096 (c4),186.50425402560327,6.133733911026656,66.2757492299578,11.377797105756459,312.0,15.513435037626794,78.16666666666667,7.34657894684473,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_pp @ d8192 (c4),6526.514152827519,68.12033350388525,1721.7344092375051,147.63461823282717,,,,,4804.661215321782,375.1925323006436,4791.27032655136,375.1925323006437,4804.661215321782,375.1925323006436
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_tg @ d8192 (c4),173.66730792945677,7.402280056427558,63.64134479973769,8.921934542981965,317.6666666666667,12.657891697365017,80.16666666666667,5.367080729368206,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,pp2048 @ d8192 (c4),1280.9615562451534,5.005665957744858,333.48936870459085,21.425874483764296,,,,,6178.219676949084,368.951679954125,6164.828788178663,368.951679954125,6178.219676949084,368.951679954125
nvidia/Qwen3.6-35B-A3B-NVFP4,tg128 @ d8192 (c4),173.13223721219813,4.944741031203617,62.71891035430096,10.261467879317768,315.3333333333333,3.39934634239519,79.91666666666667,5.55965126804031,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_pp @ d16384 (c4),6217.641282789297,30.157484938546197,1593.6769449687017,63.62560895234578,,,,,10312.554635301543,393.22363286624545,10297.685565931411,393.22363286624545,10312.554635301543,393.22363286624545
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_tg @ d16384 (c4),171.0627066928038,3.819172693708057,60.2568086323574,8.318289957779058,295.0,2.943920288775949,75.0,5.744562646538029,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,pp2048 @ d16384 (c4),677.6720661099894,0.36771753707902655,173.0871633029092,5.8874875870194305,,,,,11860.244885125818,387.68701816986754,11845.375815755688,387.68701816986754,11860.244885125818,387.68701816986754
nvidia/Qwen3.6-35B-A3B-NVFP4,tg128 @ d16384 (c4),170.69201723058302,12.176162656164728,63.02889198783848,11.41170501852655,297.3333333333333,17.13346303452853,75.5,7.643079658532067,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_pp @ d32768 (c4),5368.723125250682,25.266719602779254,1407.3127978304992,88.61020076804814,,,,,23385.072378596913,1375.4758988884225,23371.925281050306,1375.4758988884225,23385.072378596913,1375.4758988884225
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_tg @ d32768 (c4),90.87024917061429,0.7708511051669703,46.84340062924323,13.761696962114302,259.3333333333333,4.4969125210773475,66.41666666666667,3.5697416651006493,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,pp2048 @ d32768 (c4),313.32711145069374,0.27704832673616525,80.20826490199005,2.033227039054679,,,,,25562.68988530307,631.8025956894361,25549.54278775646,631.8025956894361,25562.68988530307,631.8025956894361
nvidia/Qwen3.6-35B-A3B-NVFP4,tg128 @ d32768 (c4),135.43603079839895,1.6495820797468905,53.05002649424421,11.181213481417023,271.0,6.97614984548545,68.83333333333333,4.792934614849468,,,,,,
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_pp @ d65535 (c4),4173.417195127603,0.7675900659660329,1226.4198841209372,277.0353852763211,,,,,55708.654578076676,10006.311952067574,55696.55948093472,10006.311952067574,55708.654578076676,10006.311952067574
nvidia/Qwen3.6-35B-A3B-NVFP4,ctx_tg @ d65535 (c4),18.80015985180509,0.004529403344475824,29.04667072135615,16.265560337458602,225.0,5.0,58.875,3.3330729064933458,,,,,,
